feature,weight
MSSubClass,0.027427245
LotFrontage,0.0004716425
LotArea,0.16058397
OverallQual,0.31134772
OverallCond,0.21417473
YearBuilt,0.18498719
YearRemodAdd,0.070167966
MasVnrArea,0.020667166
BsmtFinSF1,0.16783522
BsmtFinSF2,0.0042548454
BsmtUnfSF,0.028777577
TotalBsmtSF,2.9214454e-05
log_1stFlrSF,0.30951405
2ndFlrSF,0.19034293
LowQualFinSF,2.7515957e-06
log_GrLivArea,0.17716062
BsmtFullBath,0.061418436
BsmtHalfBath,9.3135895e-06
FullBath,0.09485226
HalfBath,2.3116705e-05
BedroomAbvGr,4.489101e-05
KitchenAbvGr,5.5333563e-05
TotRmsAbvGrd,0.081335455
Fireplaces,0.08972901
GarageYrBlt,0.06353557
GarageCars,0.13961919
GarageArea,0.031888776
WoodDeckSF,0.025262453
OpenPorchSF,4.6551726e-05
EnclosedPorch,0.030755738
3SsnPorch,3.6755318e-06
ScreenPorch,3.9566658e-07
PoolArea,7.664432e-06
MoSold,0.0005055081
YrSold,2.2989801e-05
HasLotFrontage,0.0001584898
HasBsmt,0.047494315
HasPool,1.7492293e-06
HasGarage,0.00013615329
MSZoning_C (all),4.521499e-06
MSZoning_FV,3.8292014e-06
MSZoning_I (all),4.3264267e-06
MSZoning_RH,4.510261e-06
MSZoning_RL,0.08039429
MSZoning_RM,0.0003441722
Street_Grvl,2.532604e-06
Street_Pave,0.10556409
Alley_Grvl,1.1169004e-06
Alley_NotApplicable,0.000114218456
Alley_Pave,0.025605215
LotShape_IR1,0.02646211
LotShape_IR2,3.7843406e-06
LotShape_IR3,3.338591e-06
LotShape_Reg,2.5669018e-05
LandContour_Bnk,7.7909954e-07
LandContour_HLS,0.021497427
LandContour_Low,6.811215e-05
LandContour_Lvl,0.006016415
Utilities_AllPub,0.00020479315
Utilities_NoSeWa,2.0330363e-06
Utilities_NoSewr,1.2908731e-06
LotConfig_Corner,2.1754302e-05
LotConfig_CulDSac,5.91428e-05
LotConfig_FR2,0.010332695
LotConfig_FR3,2.2881645e-06
LotConfig_Inside,0.029456304
LandSlope_Gtl,0.00025512394
LandSlope_Mod,0.03735116
LandSlope_Sev,9.874766e-07
Neighborhood_Blmngtn,3.1077207e-07
Neighborhood_Blueste,2.0312805e-06
Neighborhood_BrDale,3.2441974e-06
Neighborhood_BrkSide,4.4096942e-07
Neighborhood_ClearCr,7.908406e-05
Neighborhood_CollgCr,1.1811828e-05
Neighborhood_Crawfor,0.10580533
Neighborhood_Edwards,0.057578225
Neighborhood_Gilbert,0.04374165
Neighborhood_Greens,4.6842206e-06
Neighborhood_GrnHill,4.386387e-06
Neighborhood_IDOTRR,6.0695536e-05
Neighborhood_Landmrk,0.0021996014
Neighborhood_MeadowV,7.002902e-05
Neighborhood_Mitchel,1.6990223e-05
Neighborhood_NAmes,8.689474e-06
Neighborhood_NPkVill,4.532261e-06
Neighborhood_NWAmes,0.0061452044
Neighborhood_NoRidge,0.07318912
Neighborhood_NridgHt,0.04690132
Neighborhood_OldTown,0.011165361
Neighborhood_SWISU,2.177825e-06
Neighborhood_Sawyer,0.00016317476
Neighborhood_SawyerW,0.010274419
Neighborhood_Somerst,0.09117368
Neighborhood_StoneBr,0.033568338
Neighborhood_Timber,1.6203567e-06
Neighborhood_Veenker,0.00016624121
Condition1_Artery,0.0057126493
Condition1_Feedr,0.015265177
Condition1_Norm,0.060357444
Condition1_PosA,3.958101e-06
Condition1_PosN,9.846115e-05
Condition1_RRAe,9.292724e-06
Condition1_RRAn,8.260436e-05
Condition1_RRNe,0.015376815
Condition1_RRNn,3.44794e-07
Condition2_Artery,0.026768764
Condition2_Feedr,3.2437106e-06
Condition2_Norm,0.02772513
Condition2_PosA,5.427037e-07
Condition2_PosN,4.6945092e-06
Condition2_RRAe,2.855198e-06
Condition2_RRAn,2.889746e-06
Condition2_RRNn,4.098177e-06
BldgType_1Fam,0.07557461
BldgType_2fmCon,6.877067e-07
BldgType_Duplex,0.022371981
BldgType_Twnhs,1.4615578e-05
BldgType_TwnhsE,0.020151123
HouseStyle_1.5Fin,0.025175724
HouseStyle_1.5Unf,1.5300333e-05
HouseStyle_1Story,0.01227725
HouseStyle_2.5Fin,3.832752e-06
HouseStyle_2.5Unf,4.912256e-05
HouseStyle_2Story,0.02536952
HouseStyle_SFoyer,2.0512047e-05
HouseStyle_SLvl,0.019125737
RoofStyle_Flat,1.2197441e-05
RoofStyle_Gable,0.025399812
RoofStyle_Gambrel,7.151748e-07
RoofStyle_Hip,0.0060730483
RoofStyle_Mansard,1.9332241e-05
RoofStyle_Shed,2.3072535e-05
RoofMatl_CompShg,0.000114646195
RoofMatl_Metal,4.6695927e-06
RoofMatl_Roll,4.4870553e-06
RoofMatl_Tar&Grv,4.862209e-05
RoofMatl_WdShake,3.4460965e-05
RoofMatl_WdShngl,0.012388703
Exterior1st_AsbShng,0.0013927117
Exterior1st_AsphShn,6.7193787e-07
Exterior1st_BrkComm,1.0713293e-06
Exterior1st_BrkFace,0.086492725
Exterior1st_CBlock,1.4928723e-06
Exterior1st_CemntBd,5.9508537e-05
Exterior1st_HdBoard,0.000161828
Exterior1st_ImStucc,1.0296108e-06
Exterior1st_MetalSd,0.016341083
Exterior1st_Plywood,2.1738793e-05
Exterior1st_PreCast,4.93409e-06
Exterior1st_Stone,9.565638e-07
Exterior1st_Stucco,9.657879e-07
Exterior1st_VinylSd,0.0003507269
Exterior1st_Wd Sdng,5.6577114e-06
Exterior1st_WdShing,2.255973e-06
Exterior2nd_AsbShng,3.885046e-06
Exterior2nd_AsphShn,4.0454465e-06
Exterior2nd_Brk Cmn,1.3713634e-07
Exterior2nd_BrkFace,6.846503e-06
Exterior2nd_CBlock,2.5471777e-06
Exterior2nd_CmentBd,4.760977e-06
Exterior2nd_HdBoard,1.0605583e-05
Exterior2nd_ImStucc,3.072762e-06
Exterior2nd_MetalSd,8.590947e-06
Exterior2nd_Other,1.6605072e-06
Exterior2nd_Plywood,9.237314e-06
Exterior2nd_PreCast,1.7995899e-07
Exterior2nd_Stone,4.881775e-06
Exterior2nd_Stucco,3.5795579e-06
Exterior2nd_VinylSd,0.00023347857
Exterior2nd_Wd Sdng,4.116161e-06
Exterior2nd_Wd Shng,7.1232695e-05
MasVnrType_BrkCmn,2.4155847e-06
MasVnrType_BrkFace,2.2658534e-05
MasVnrType_CBlock,2.6762386e-06
MasVnrType_None,0.00084125466
MasVnrType_NotApplicable,3.6719707e-06
MasVnrType_Stone,8.066789e-06
ExterQual_Ex,0.0005234496
ExterQual_Fa,4.3080067e-06
ExterQual_Gd,4.063962e-05
ExterQual_TA,0.02407675
ExterCond_Ex,0.009490095
ExterCond_Fa,1.6781569e-06
ExterCond_Gd,0.023061784
ExterCond_Po,4.7583453e-06
ExterCond_TA,0.00019109156
Foundation_BrkTil,1.9900834e-05
Foundation_CBlock,0.01619932
Foundation_PConc,0.05279004
Foundation_Slab,1.3224189e-06
Foundation_Stone,3.2063194e-06
Foundation_Wood,2.3900616e-06
BsmtQual_Ex,0.074870616
BsmtQual_Fa,2.344596e-06
BsmtQual_Gd,0.032987148
BsmtQual_NotApplicable,5.0494687e-05
BsmtQual_Po,3.4548393e-06
BsmtQual_TA,0.00023530988
BsmtCond_Ex,4.6237164e-07
BsmtCond_Fa,8.498193e-05
BsmtCond_Gd,0.048439953
BsmtCond_NotApplicable,0.017899897
BsmtCond_Po,8.505094e-07
BsmtCond_TA,0.01597353
BsmtExposure_Av,9.717116e-05
BsmtExposure_Gd,0.0601807
BsmtExposure_Mn,0.00010248941
BsmtExposure_No,0.017532445
BsmtExposure_NotApplicable,0.00017530171
BsmtFinType1_ALQ,0.014896723
BsmtFinType1_BLQ,1.4557545e-06
BsmtFinType1_GLQ,0.014666825
BsmtFinType1_LwQ,5.21963e-05
BsmtFinType1_NotApplicable,0.0016925384
BsmtFinType1_Rec,1.2520175e-05
BsmtFinType1_Unf,0.02057446
BsmtFinType2_ALQ,0.016949827
BsmtFinType2_BLQ,8.562634e-05
BsmtFinType2_GLQ,0.00048305024
BsmtFinType2_LwQ,2.0155694e-05
BsmtFinType2_NotApplicable,6.600112e-08
BsmtFinType2_Rec,3.7818495e-06
BsmtFinType2_Unf,0.00019655093
Heating_Floor,2.6056669e-06
Heating_GasA,0.00013639315
Heating_GasW,0.02154924
Heating_Grav,4.037696e-06
Heating_OthW,4.9907317e-06
Heating_Wall,5.31586e-07
HeatingQC_Ex,0.05128611
HeatingQC_Fa,4.830559e-06
HeatingQC_Gd,0.020525819
HeatingQC_Po,1.0590597e-06
HeatingQC_TA,2.1488363e-06
CentralAir_N,4.657244e-06
CentralAir_Y,0.05849892
Electrical_FuseA,0.032405257
Electrical_FuseF,2.1177034e-06
Electrical_FuseP,1.8466935e-06
Electrical_Mix,1.7978678e-06
Electrical_NotApplicable,2.8642858e-06
Electrical_SBrkr,0.02016694
KitchenQual_Ex,0.06840816
KitchenQual_Fa,5.2395044e-05
KitchenQual_Gd,3.281499e-05
KitchenQual_Po,6.316068e-07
KitchenQual_TA,0.017965343
Functional_Maj1,4.331895e-06
Functional_Maj2,0.00015484075
Functional_Min1,7.4850745e-06
Functional_Min2,4.7783064e-06
Functional_Mod,3.4368363e-06
Functional_Sal,0.0059330505
Functional_Sev,1.4498683e-06
Functional_Typ,0.081836045
FireplaceQu_Ex,4.6644923e-06
FireplaceQu_Fa,1.4675723e-05
FireplaceQu_Gd,0.030526267
FireplaceQu_NotApplicable,3.07733e-06
FireplaceQu_Po,8.454035e-07
FireplaceQu_TA,0.005826366
GarageType_2Types,2.942063e-06
GarageType_Attchd,0.00014050445
GarageType_Basment,3.0109823e-07
GarageType_BuiltIn,0.014713448
GarageType_CarPort,1.8243709e-06
GarageType_Detchd,8.969996e-05
GarageType_NotApplicable,0.0076167258
GarageFinish_Fin,0.005433292
GarageFinish_NotApplicable,0.014160687
GarageFinish_RFn,9.155892e-05
GarageFinish_Unf,0.03363968
GarageQual_Ex,3.0041606e-06
GarageQual_Fa,2.5860081e-06
GarageQual_Gd,4.579571e-06
GarageQual_NotApplicable,8.267848e-05
GarageQual_Po,0.011961507
GarageQual_TA,0.02020884
GarageCond_Ex,1.3536569e-06
GarageCond_Fa,0.0067366348
GarageCond_Gd,1.8884757e-06
GarageCond_NotApplicable,2.7454053e-05
GarageCond_Po,6.497221e-07
GarageCond_TA,0.0075010625
PavedDrive_N,2.1972292e-06
PavedDrive_P,6.258242e-07
PavedDrive_Y,0.037838757
PoolQC_Ex,7.3662795e-07
PoolQC_Fa,1.3051113e-06
PoolQC_Gd,2.0396574e-06
PoolQC_NotApplicable,0.028559271
PoolQC_TA,1.181023e-06
Fence_GdPrv,0.025166282
Fence_GdWo,3.4736604e-05
Fence_MnPrv,0.009312672
Fence_MnWw,1.7867178e-06
Fence_NotApplicable,0.00021820962
SaleType_COD,7.703783e-06
SaleType_CWD,2.3692285e-06
SaleType_Con,2.39349e-07
SaleType_ConLD,4.063442e-06
SaleType_ConLI,3.113937e-07
SaleType_ConLw,6.428844e-06
SaleType_New,5.0074745e-05
SaleType_Oth,2.1040205e-06
SaleType_VWD,3.9144306e-06
SaleType_WD ,0.00049201085
SaleCondition_Abnorml,0.063213706
SaleCondition_AdjLand,1.8859505e-06
SaleCondition_Alloca,4.1294334e-06
SaleCondition_Family,4.7205685e-05
SaleCondition_Normal,0.050877307
SaleCondition_Partial,0.07705921
